Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
ISIC_0025813,75131,1093.560523,1.274717581,102595,103.7048187,0.968639917,85.57298584,115.705541,115.3524644,121.4415887,19.4269768,5.993971858,384.1109161
ISIC_0025814,119793,1665.900704,1.854596917,179244,101.3220901,0.888868984,60.52467172,144.0138322,145.1049811,116.9246812,21.82570853,5.028838474,551.3323538
ISIC_0025815,58231,941.3107445,1.219689941,70356,15.64658356,0.978098299,154.0018203,119.6731123,121.841127,129.3881438,26.92032278,6.438657592,736.9359734
ISIC_0025816,3881,235.8650047,1.171029706,5313,170.1997375,0.982075592,180.209224,150.853646,151.4187065,108.0000859,25.92863031,5.634194322,716.4082094
ISIC_0025817,45171,832.1808008,1.229873002,58800,99.33732605,0.97151096,198.2213367,111.1659472,114.8727871,137.7263362,30.14519353,6.566879028,912.4901022
ISIC_0025818,61938,999.4183882,1.292280325,83505,13.86975193,0.9650506,70.70192772,155.8660435,157.1453604,102.7024982,24.76278974,6.22176158,624.9859636
ISIC_0025819,53078,952.3889502,1.3703347,79515,143.6331482,0.953038774,122.4196842,141.9281246,145.8027557,127.4944296,15.04036282,5.169460152,248.4800923
ISIC_0025820,74660,1147.886426,1.41380325,109810,106.1652374,0.936190356,168.9065095,109.124712,112.3036744,129.9446424,30.35258165,6.780255466,922.5467867
ISIC_0025821,31874,685.6538882,1.184625346,41829,84.9924469,0.979164406,293.4434334,74.04828387,77.55106565,134.5437765,26.05685762,6.855889496,720.4986036
ISIC_0025822,107536,1317.46716,1.291236243,152852,123.9706116,0.959789865,93.52893914,86.84891571,91.37866079,149.4677379,29.38110783,6.908702479,866.8200705
ISIC_0025823,96280,1250.253953,1.299183526,136258,126.4333649,0.964281937,108.0315746,96.91400083,97.99165628,108.3834753,38.9423515,6.972588859,1536.588566
ISIC_0025824,26945,641.4284936,1.227872261,34565,95.92681122,0.983439983,75.05659674,174.208907,180.2127791,139.6054556,16.04866696,4.830440319,297.3410861
ISIC_0025825,208661,1883.896529,1.359305917,243450,100.9255981,0.973761602,95.05546316,156.3883859,157.4071053,104.6455143,30.78568137,6.63941104,954.470869
ISIC_0025826,40026,782.7077116,1.22820247,56337,79.52923584,0.978998643,73.83360814,153.6494279,155.0368844,111.2703659,19.5413965,5.442968227,416.3927433
ISIC_0025827,111159,1419.910811,1.451419011,152424,99.65723419,0.957234463,118.1028257,137.4782969,141.4474551,142.3445515,18.25528904,5.550009849,354.2360696
ISIC_0025828,42804,869.2518691,1.417309407,60645,81.10720062,0.948425606,260.1267171,88.21301748,93.95657727,160.1533424,35.0680938,7.114898179,1256.936527
ISIC_0025829,107907,1397.040755,1.447527355,145979,96.06513214,0.957196448,142.9046864,113.6698731,116.6384572,124.0396329,22.07984314,6.161121127,497.8495826
ISIC_0025830,91415,1362.763623,1.626928316,150156,132.2967529,0.902055611,177.2831154,121.0245255,119.4272457,91.11587814,33.30819994,6.668508878,1130.918552
ISIC_0025831,72929,1083.886424,1.290100071,99755,85.03475189,0.95944604,49.62108351,166.9017126,172.6879065,150.0822581,7.886116541,3.838720319,71.37194541
ISIC_0025832,95880,1318.739237,1.451979248,136764,35.17213058,0.920328689,87.02077596,158.7329474,158.9689508,120.3635169,28.3557466,5.55232908,911.8477019
ISIC_0025833,50659,911.5605259,1.315265403,76397,62.34305573,0.977000661,287.578673,83.37138514,86.86122242,135.7355521,41.28475696,7.243614969,1724.306479
ISIC_0025834,55581,888.5899612,1.138179065,74256,46.03923416,0.990899708,51.01484319,117.2171605,123.8213658,114.0513965,25.20095039,6.512883737,638.6719083
ISIC_0025835,37704,749.0681034,1.194552018,48741,54.97641754,0.978251766,68.8071292,96.69289731,97.13056086,106.7119757,43.69616908,6.930245272,1917.087317
ISIC_0025836,71686,1089.182891,1.325335297,110215,40.78585815,0.9608798,115.5046173,138.5542365,141.259144,127.296255,31.64965716,6.482399878,1040.273305
ISIC_0025837,21000,565.3868641,1.225687485,27966,169.2987366,0.972129842,64.53638092,158.1941905,163.9786667,149.1305238,21.88569876,5.910960293,503.2889306
ISIC_0025838,149869,1631.893564,1.420833729,214076,94.09648132,0.93383734,40.15880535,106.0898318,105.5873196,96.89267293,43.85027521,7.307903547,1929.075001
ISIC_0025839,63944,1100.447826,1.518537636,91438,111.4783325,0.922820207,129.321156,100.0679501,101.6420097,117.4016587,29.15412139,6.901685483,858.5103231
ISIC_0025840,44330,821.435635,1.220905329,58608,70.8848114,0.96963016,59.49271372,96.98217911,98.68097601,103.6216407,21.4955229,6.648232471,477.4697455
ISIC_0025841,123354,1361.550422,1.201580738,164374,70.17063904,0.974965456,21.61661559,90.53965011,93.25141463,123.6168588,29.78534995,6.976047173,901.0561464
ISIC_0025842,112795,1457.023508,1.506182193,168420,64.58614349,0.911197225,120.9835188,141.9365752,144.2966207,118.1870355,19.66103967,5.620461716,414.8090627
ISIC_0025843,61155,985.5605224,1.272706976,87633,160.7043457,0.960965499,197.8092388,112.1790369,113.5351811,120.0256452,19.60508944,5.962488266,391.0227069
ISIC_0025844,115847,1408.915862,1.370995885,144000,7.801464558,0.967629237,86.13402159,114.7789498,117.7245419,124.2293456,23.04754729,6.172967037,538.4309107
ISIC_0025845,93308,1272.513841,1.389256757,132797,75.29969788,0.953366704,99.55433617,128.2205277,132.5736128,147.3423001,33.42409136,6.594975406,1136.461978
ISIC_0025846,33632,742.1808009,1.315739005,49296,117.3044052,0.954488805,95.52806848,156.9045849,150.4312956,106.9277969,20.53792813,5.238965024,472.84599
ISIC_0025847,16924,515.3452351,1.265561334,22200,93.84831238,0.977808355,52.21649725,109.2620539,109.6986331,103.8004018,22.25621241,5.881597763,529.6526112
ISIC_0025848,207728,1887.040753,1.369783818,257919,75.09369659,0.959250578,81.63290456,102.8627773,108.8572348,164.4930727,24.44166961,6.364189358,605.0312921
ISIC_0025849,87753,1163.969686,1.235586624,121920,111.9862976,0.971632825,136.4003054,99.51279159,105.6682203,168.0556942,25.33316579,6.491659296,642.9670317
ISIC_0025850,11641,412.374671,1.180269274,15946,122.1272812,0.983656485,129.352461,64.5196289,63.13492541,88.08507287,36.02244434,6.984255652,1297.802638
ISIC_0025851,167574,1845.557558,1.625257532,246848,121.6864624,0.911431975,84.92391421,140.3565529,142.9462009,122.0041037,26.75679721,6.066321462,776.3872774
ISIC_0025852,198095,1841.734184,1.368235879,261000,70.15679932,0.971411126,109.4275777,103.3549358,107.845919,147.7791666,26.06339546,6.423277755,689.8963757
ISIC_0025853,107987,1454.111821,1.567443116,176064,45.56880569,0.927156207,249.4735848,146.0925482,148.1621553,120.4822895,16.1116063,5.322890367,280.5842332
ISIC_0025854,75381,1094.655976,1.27279736,108703,170.9604797,0.967689019,132.0668073,110.4680357,115.4116112,154.2127548,20.75712968,5.963599121,432.5815119
ISIC_0025855,22833,588.3990562,1.220060267,31324,20.72330284,0.976011929,69.31161036,161.9731967,162.435802,109.4336122,13.79104517,4.495794936,227.2402331
ISIC_0025856,18283,528.4995614,1.230726785,26425,28.17388344,0.985646455,315.5788436,109.6174588,109.8465423,109.3660595,19.94327937,6.252704221,401.1672838
ISIC_0025857,25582,625.5706289,1.23033946,35156,126.5139008,0.965166825,383.5096551,125.9266281,129.6067157,134.854455,20.75405157,5.906818134,444.6440049
ISIC_0025858,73306,1167.300639,1.489413392,112421,13.38500023,0.932067983,179.8069462,147.7597468,149.4030548,120.1194673,21.87357553,5.735366819,511.1465783
ISIC_0025859,38174,773.1757503,1.256642842,59024,137.6147003,0.979951075,174.1985644,98.39432598,101.5770332,124.6943644,17.8058033,5.989166065,318.3105359
ISIC_0025860,103133,1393.785919,1.507955449,139392,92.67965698,0.964734058,82.41009182,134.2700397,138.8936939,128.1541214,14.86054026,5.083958889,243.040808
ISIC_0025861,75133,1069.986932,1.220025601,102017,17.90491295,0.979376508,132.3323706,108.8595823,111.3756583,122.5189597,22.66662544,6.242706812,514.4130221
ISIC_0025862,30845,691.3696194,1.24531064,41410,106.539299,0.958003356,261.3864159,106.4648728,115.4587778,168.8798184,15.68598375,5.431090728,258.8177825
ISIC_0025863,46992,869.4183906,1.290075015,70200,89.810112,0.965391941,69.03370785,79.8022855,75.81912524,94.65345165,37.05486899,7.035484489,1375.701232
ISIC_0025864,55347,983.8864242,1.402293268,86336,57.92431641,0.938745867,174.1079372,100.1569733,102.855891,118.98669,31.04098587,6.706003437,964.579504
ISIC_0025865,10283,394.0904006,1.222146628,13386,177.0115051,0.975639169,75.03491192,124.0696295,128.0798081,130.4145029,17.84870562,6.106635613,319.5836631
ISIC_0025866,15070,487.6883802,1.273796302,20541,65.73706055,0.984691341,170.0437955,115.2396815,118.1339748,121.5350586,23.43927118,6.342966613,550.5874371
ISIC_0025867,190963,1796.846883,1.351046419,245865,96.23733521,0.950942717,40.37004027,151.3443442,151.8178548,90.74959023,26.41313581,6.103251196,717.4209759
ISIC_0025868,42558,931.1929944,1.63699065,64979,100.4026489,0.937263752,203.1975186,105.3503924,109.3485909,139.9520967,28.30918314,6.598510782,805.1346323
ISIC_0025869,80658,1151.425529,1.315949207,118236,12.63422394,0.963003892,71.08889384,131.322857,130.0852406,97.47199286,18.71579082,5.180642108,410.0269954
ISIC_0025870,29949,710.2224312,1.353730572,46551,154.3658295,0.977307185,155.0411699,127.6562156,127.229991,92.36960611,20.69864177,5.770126375,449.0314468
ISIC_0025871,29109,653.1858541,1.177984466,36624,4.664180756,0.987545185,59.16960388,111.1861624,108.4421657,92.32846657,32.88615094,6.457455262,1133.538259
ISIC_0025872,72373,1108.136205,1.358728811,121994,143.1439056,0.971674852,195.7857212,98.57257541,102.7962822,143.1223753,21.06571402,6.253001297,445.7964768
ISIC_0025873,29492,643.6122588,1.128282871,37824,131.6906433,0.991078394,343.9316424,112.6683507,117.718726,152.4240585,25.58745871,5.680552187,719.4110346
ISIC_0025874,137846,1929.942334,2.163435586,225108,123.7096939,0.855179753,147.810165,122.7814518,123.4336724,97.63448583,21.98226949,5.958846473,510.1694919
ISIC_0025875,75761,1098.732097,1.276085361,96254,155.2224121,0.975964686,107.3185412,130.0099655,132.0845598,114.752124,18.89865359,5.786530208,367.3327914
ISIC_0025876,90095,1261.383899,1.413893466,127020,18.55156708,0.924106083,71.46802818,98.96217326,100.441434,104.1715855,24.1480975,6.367917209,588.8908137
ISIC_0025877,31777,720.3229359,1.311917367,46990,156.6295166,0.975740571,233.6119834,102.1406048,107.6949366,163.4546055,22.64957758,6.40091904,513.7115496
ISIC_0025878,73288,1050.93311,1.206776917,94978,107.6556702,0.975031963,128.7195721,130.6375805,131.3316823,124.5954454,39.69999202,6.909584448,1600.225423
ISIC_0025879,89781,1178.371704,1.23776866,118128,87.20589447,0.989936737,48.60467136,125.0818325,127.0326313,116.1121952,14.77324253,5.629758922,220.5352427
ISIC_0025880,216862,1926.815358,1.367929879,265200,99.71530914,0.964281967,54.92982634,104.4496131,108.9763997,147.3900899,22.07256788,6.025391054,501.2112378
ISIC_0025881,11413,407.019333,1.173402842,14760,58.950737,0.980837225,191.8710241,138.4276702,144.7273869,127.940302,32.01417078,6.797055663,1028.167984
ISIC_0025882,110500,1384.028562,1.387158285,147033,82.25442505,0.97567234,73.4916923,129.7119005,131.8251101,116.9413303,17.06535027,5.470357097,310.1230621
ISIC_0025883,83371,1141.383898,1.250748001,112770,153.1124573,0.971273055,74.5360377,133.6423457,140.4752772,128.2661037,26.07998632,6.700194847,686.9767289
ISIC_0025884,57686,939.1757489,1.22530148,79764,147.332489,0.973986228,203.2165863,92.43296467,98.57789874,166.6023241,30.01756289,6.932244828,911.4925627
ISIC_0025885,120642,1813.314917,2.183125168,227420,108.962532,0.806485908,169.7372391,123.5177633,124.6767709,117.9054088,57.63610397,7.437161941,3327.436497
ISIC_0025886,86483,1154.981883,1.23439642,122877,151.7451324,0.972437383,71.65264849,84.01268457,93.25294759,173.8995949,19.80588369,6.100688209,393.9137195
ISIC_0025887,149258,1584.704746,1.345067371,214650,47.74450684,0.957494868,91.05736375,115.8642217,116.0235655,99.30735594,32.22032283,6.894012186,1039.080027
ISIC_0025888,47052,851.9209183,1.237039109,65723,118.1660843,0.98823131,287.5021678,76.26944657,80.93947122,147.2511264,32.3443349,6.96223453,1096.673473
ISIC_0025889,79447,1208.964634,1.473342453,136950,153.7949982,0.92249534,139.4729064,124.264516,126.7526443,118.5362359,14.71680076,5.232755116,231.2459793
ISIC_0025890,72220,1062.756483,1.252292094,101738,149.6682892,0.97116471,281.2242592,127.8376627,130.0216745,119.0704976,15.51195135,5.2209594,262.767257
ISIC_0025891,16546,491.8305153,1.178461048,21684,22.23265457,0.978670501,120.093799,89.00973045,89.72186631,110.7591361,41.52392336,7.194516699,1729.576268
ISIC_0025892,24651,630.4406881,1.297206983,35420,103.9931946,0.963658281,73.27637821,118.5413573,118.7234325,95.11301773,24.87045671,6.235123663,630.2130318
ISIC_0025893,130825,1549.124014,1.467360044,179922,169.2916565,0.939427297,123.1422129,114.5117676,121.3325766,164.6907956,19.67235785,5.920415902,396.2737241
ISIC_0025894,16056,486.6173122,1.189324631,20976,34.53434372,0.984802809,373.157947,96.52833832,101.6154293,159.4102516,26.69946683,6.392427997,719.0776737
ISIC_0025895,42144,799.5777698,1.216921471,59829,117.6965714,0.980085098,286.8215641,88.08971621,91.67361902,134.7135693,22.39234785,6.476870616,504.7039567
ISIC_0025896,29148,686.9675969,1.301469627,43512,140.7327728,0.976035042,165.7131878,117.6392891,122.0115846,147.1353666,28.44571103,6.547476403,814.8734877
ISIC_0025897,63846,1064.229572,1.421760116,90472,20.05220985,0.929324322,97.14575696,128.0347398,129.0533053,114.904113,38.7843183,6.291503061,1584.646302
ISIC_0025898,4110,359.0954527,2.602784699,5670,92.60491943,0.953330913,225.6038924,133.4041363,136.9696675,125.9159773,28.38619505,6.255482021,865.1067746
ISIC_0025899,93950,1200.354461,1.227109447,127160,97.17609406,0.980142975,53.64691857,153.0303885,154.0524286,113.8574419,29.31862365,5.389603923,871.9448854
ISIC_0025900,41223,783.9970351,1.196501924,53217,88.19805908,0.983188426,74.73264923,114.1257793,117.2359767,135.35312,26.99215229,6.212046692,754.4566483
ISIC_0025901,42037,844.5239455,1.362107601,59400,81.90441132,0.94893021,146.1691367,115.9636986,117.3509845,114.6704966,28.2898043,6.612477913,802.551099
ISIC_0025902,54036,928.489457,1.27890748,74778,72.20427704,0.967420219,65.35021096,126.5701384,130.4545735,144.2474461,25.16175125,6.052551632,658.5692202
ISIC_0025903,67289,1117.945298,1.488774001,88556,86.06593323,0.957674195,59.01517335,181.2537413,184.7763726,144.8025631,15.31935915,5.383107449,239.7181423
ISIC_0025904,52967,964.7148528,1.40896323,84582,31.90831566,0.966427652,179.1183189,124.7787679,130.7837836,135.475126,22.8858389,5.958819144,541.3817974
ISIC_0025905,2717,197.1959585,1.177051783,3332,93.40431976,0.982069477,116.6463006,86.02613176,84.62973868,93.85192001,43.06928964,7.091777803,1855.07847
ISIC_0025906,51427,859.0924878,1.150264387,67276,77.60851288,0.989170444,56.94751783,138.7994439,134.9400963,96.54044244,44.3188744,6.829084136,1982.289623
ISIC_0025907,25472,622.1736622,1.222665442,32028,90.28554535,0.972347651,48.1809045,112.2214981,114.1865185,105.2394656,27.98826467,5.471140708,863.0389854
ISIC_0025908,24454,600.1980457,1.184603188,33792,62.26747131,0.983399707,91.03524982,115.2920177,116.8198386,99.96259644,23.68220784,6.1489832,577.3735448
ISIC_0025909,49261,886.8498468,1.28047899,68562,65.33998108,0.967718624,93.8335803,69.51458557,70.98899061,110.2007606,33.42243078,7.023009377,1117.456712
ISIC_0025910,46398,862.0630515,1.284747523,65314,88.50702667,0.953703991,171.4501487,119.7818656,127.4736483,174.180094,14.23878718,5.397900781,209.7346445
ISIC_0025911,109495,1313.283393,1.260014333,148176,104.5263443,0.97216297,104.3311932,185.106635,188.3099563,136.0927714,14.19481571,4.715682257,232.2630425
ISIC_0025912,68506,1022.406196,1.222243958,88803,56.46934509,0.96688403,189.6476221,97.05002482,99.40757501,119.7541772,23.00334909,6.544375226,533.0683526
ISIC_0025913,97143,1272.246817,1.333710038,124836,18.05210304,0.972421223,133.6830034,86.53142275,89.93567558,130.1370866,31.50141306,6.983758065,996.9457871
ISIC_0025914,33067,697.8965302,1.182829859,43896,77.46709442,0.98828284,173.1079323,82.0063205,87.19169162,160.7365148,24.96595701,6.495640918,623.5947546
ISIC_0025915,3257,215.622365,1.168602566,4556,39.90836334,0.981705423,172.7626645,108.4583973,108.907686,112.1425647,41.7171383,7.021677217,1748.820221
ISIC_0025916,29286,805.3279885,1.784277316,41616,84.85240936,0.907009924,187.3976643,81.19022741,86.15674156,158.2402968,27.62574373,6.919491542,789.3016346
ISIC_0025917,66065,1025.217377,1.27454756,92736,35.25218201,0.972805704,121.8988572,117.2931658,119.3201594,121.7010823,17.72747577,5.775017296,323.3234413
ISIC_0025918,68798,1105.501649,1.423480535,106264,112.7603149,0.947370245,114.7196139,146.932091,149.396935,119.4467814,21.19621119,5.51190327,496.5645409
ISIC_0025919,78459,1119.175749,1.278410485,100566,102.8000641,0.957196963,126.4485145,72.51258619,76.92509039,147.8707648,23.77270486,6.777441946,579.4672935
ISIC_0025920,32791,728.7665888,1.301200847,45287,70.94128418,0.97066822,238.4732395,104.382483,106.3015258,122.65642,30.79609466,6.646365666,970.30871
ISIC_0025921,67589,1030.388951,1.258275123,92449,170.0388947,0.965309775,168.3663318,80.2556629,86.12331888,167.782361,18.63513779,6.104125523,348.7007443
ISIC_0025922,163295,1606.454966,1.263172897,207966,106.486351,0.98222582,110.3765333,135.2596711,140.3843229,159.9769538,15.49019709,5.379321007,244.5187857
ISIC_0025923,31849,699.4528805,1.233920135,44793,67.12445831,0.974052235,309.1548242,77.26289679,84.16205637,161.7034967,36.36087138,7.079516322,1361.266657
ISIC_0025924,29913,692.2396739,1.287587366,43262,67.95011139,0.960638349,71.85424395,61.3475412,67.12943091,128.5610158,38.90996077,7.126565819,1533.287081
ISIC_0025925,116125,1358.253958,1.270675823,155806,59.28834152,0.971286617,107.2940366,120.2208827,121.1557603,116.1503007,35.126619,6.791102166,1237.297954
ISIC_0025926,27974,691.2518697,1.373541473,45426,53.15974808,0.938137517,165.0172302,141.2596697,144.6733634,133.6920712,28.66716696,5.808305644,898.2992655
ISIC_0025927,231741,1857.810304,1.189489119,266850,74.76032257,0.98799792,11.98137576,126.0208983,125.2966228,113.5400598,32.64989397,6.751685853,1111.157831
ISIC_0025928,95125,1226.714854,1.265982105,131472,72.35007477,0.963778452,84.29363468,135.2287622,142.3569479,134.6200298,25.14551933,5.887314235,674.3608868
